date,mobil2_pm10,abyvallen_winddir,mobil_2_lat,risholmen_globrad,femman_lat,mobil_3_lat,mobil2_no2,risholmen_airpressure,lejonet_temp,risholmen_temp,lejonet_rh,risholmen_rh,mobil_1_long,abyvallen_airpressure,mobil3_pm10,haga_sodra_lat,mobil_1_lat,abyvallen_rh,abyvallen_lat,abyvallen_rain,femman_rain,lejonet_windspeed,femman_o3,mobil3_no2,haga_sodra_long,femman_winddir,hagasodra_pm25,haganorra_no2,abyvallen_temp,risholmen_long,mobil_1_pm10_fid,index,risholmen_windspeed,femman_pm25,mobil_2_long,mobil_1_pm25_fid,abyvallen_long,femman_long,femman_no2,mobil1_nox,lejonet_winddir,femman_airpressure,abyvallen_windspeed,haga_norra_lat,haga_norra_long,mobil2_nox,hagasodra_pm10,lejonet_rain,risholmen_rain,femman_nox,femman_windspeed,mobil3_nox,femman_pm10,femman_temp,haganorra_nox,lejonet_globrad,risholmen_lat,femman_rh,lejonet_airpressure,lejonet_long,abyvallen_globrad,risholmen_winddir,mobil2_pm25,time,mobil_3_long,lejonet_lat,femman_globrad,mobil1_no2,mobil1_pm10,submited by,femman_lat2
2024/02/12,5.92095,37.49,57.7253,22.8,57.7088,57.7084,20.7391,1000.94,0.296,0.04,99.5,94.6,11.9568,1000.31,            ,57.698,57.6938,98.9,57.6447,0.4,0.0,3.127,21.1206,            ,11.9605,44.12,3.23055,     15.6741,0.422,11.7975,5.23209,1,3.57,4.63192,11.9453,4.01545,12.0021,11.9705,26.1891,     19.0097,35.63,998.253,2.566,57.6992,11.9607,29.8887,4.24572,0,0.3,32.7623,3.191,            ,7.18633,0.287,     18.5559,33.82,57.6923,92.5,1001,11.9923,36.05,48.88,4.37872,11:00+01:00,11.9756,57.7157,30.93,     17.8552,2.31045,Felicia Toll,57.7088
2024/02/12,5.80038,35.86,57.7253,55.38,57.7088,57.7084,21.9433,1000.92,-0.069,-0.019,99.5,94.5,11.9568,1000.34,            ,57.698,57.6938,99.9,57.6447,0.3,1.0,2.574,29.8096,            ,11.9605,17.22,2.98857,     16.9494,0.407,11.7975,5.124,1,4.109,3.68525,11.9453,3.88766,12.0021,11.9705,18.6796,      19.334,9.8,998.252,2.43,57.6992,11.9607,31.8857,3.87368,0,0.4,22.0411,3.768,            ,4.95815,-0.388,     21.0297,54.7,57.6923,97.9,1001,11.9923,60.45,50.32,4.18992,12:00+01:00,11.9756,57.7157,56.31,     17.8794,2.03803,Jenny Hassan,57.7088
2024/02/12,5.14619,36.53,57.7253,51.99,57.7088,57.7084,20.5108,1000.97,-0.178,-0.228,99.5,94.6,11.9568,1000.35,            ,57.698,57.6938,99.9,57.6447,0.3,0.2,2.235,18.3488,            ,11.9605,29.14,3.67142,     19.1256,0.369,11.7975,6.42644,1,4.218,5.07201,11.9453,4.64627,12.0021,11.9705,28.0929,     26.3354,30.2,998.367,2.228,57.6992,11.9607,31.6603,5.2429,0,0.2,38.9556,2.832,            ,9.48557,-0.507,     26.2279,51.32,57.6923,100.0,1001,11.9923,59.64,50.69,3.84523,13:00+01:00,11.9756,57.7157,69.6901,     21.7227,6.36707,Felicia Toll,57.7088
2024/02/12,5.25242,27.31,57.7253,43.71,57.7088,57.7084,19.5843,1000.94,-0.119,-0.156,99.5,94.4,11.9568,1000.48,            ,57.698,57.6938,99.9,57.6447,0.1,0.2,2.443,24.2317,            ,11.9605,33.73,4.09322,            ,0.312,11.7975,6.81945,1,3.848,5.12369,11.9453,5.1422,12.0021,11.9705,22.6825,            ,33.89,998.438,1.742,57.6992,11.9607,31.085,5.39387,0,0.0,31.9471,2.936,            ,8.86429,-0.423,            ,33.0,57.6923,100.0,1001,11.9923,47.5,51.64,3.80708,14:00+01:00,11.9756,57.7157,45.21,            ,4.36742,Refik Bogovic,57.7088
2024/02/12,5.1574,22.89,57.7253,28.88,57.7088,57.7084,17.7056,1001.22,-0.064,-0.087,99.5,93.6,11.9568,1000.84,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,1.931,24.9217,            ,11.9605,24.08,3.47102,     17.5461,0.163,11.7975,5.83365,1,3.51,4.29217,11.9453,4.31097,12.0021,11.9705,21.5301,            ,32.43,998.74,1.244,57.6992,11.9607,27.3324,4.79269,0,0.0,28.7102,2.822,            ,6.74475,-0.285,     22.4281,18.89,57.6923,97.8,1001,11.9923,33.71,49.52,3.29882,15:00+01:00,11.9756,57.7157,24.98,            ,4.43778,Robert Johansson,57.7088
2024/02/12,5.85719,12.42,57.7253,14.86,57.7088,57.7084,23.3667,1001.71,-0.103,-0.144,99.5,94.5,11.9568,1001.41,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,1.837,24.6402,            ,11.9605,28.83,3.331,     25.0197,0.036,11.7975,5.31965,1,2.934,3.9833,11.9453,3.8226,12.0021,11.9705,23.1211,     28.3734,29.59,999.345,0.922,57.6992,11.9607,37.0572,4.5797,0,0.0,30.2173,2.511,            ,7.2116,-0.351,     31.2555,2.877,57.6923,98.7,1002,11.9923,7.005,49.97,3.12002,16:00+01:00,11.9756,57.7157,5.316,     24.2464,5.43242,Refik Bogovic,57.7088
2024/02/12,4.06997,33.11,57.7253,2.765,57.7088,57.7084,23.7944,1002.11,-0.244,-0.256,99.5,96.2,11.9568,1001.88,            ,57.698,57.6938,99.9,57.6447,0.1,0.0,1.478,18.8652,            ,11.9605,28.3,3.17437,     28.2012,-0.165,11.7975,4.89285,1,2.237,3.50513,11.9453,3.79718,12.0021,11.9705,26.0552,     34.9908,27.33,999.751,1.036,57.6992,11.9607,37.6776,4.39525,0,0.1,31.6396,2.223,            ,6.08144,-0.494,      34.331,0.0,57.6923,100.0,1002,11.9923,0.203,40.43,2.63995,17:00+01:00,11.9756,57.7157,0.007,     29.7811,6.39678,Adam Smith,57.7088
2024/02/12,4.05325,42.22,57.7253,0.0,57.7088,57.7084,31.2596,1002.46,-0.474,-0.598,99.5,97.8,11.9568,1002.41,            ,57.698,57.6938,99.9,57.6447,0.3,0.0,1.569,14.1743,            ,11.9605,28.41,2.87093,     29.5508,-0.278,11.7975,4.46751,1,3.205,3.67185,11.9453,3.39652,12.0021,11.9705,29.0903,     31.1112,28.17,1000.37,1.68,57.6992,11.9607,48.2645,3.6897,0,0.2,36.2892,2.349,            ,7.1125,-0.747,     34.9107,0.0,57.6923,100.0,1003,11.9923,0.052,43.92,3.2451,18:00+01:00,11.9756,57.7157,0.0,      28.437,4.06858,Refik Bogovic,57.7088
2024/02/12,4.02513,33.45,57.7253,0.0,57.7088,57.7084,25.4993,1003.22,-0.707,-0.7,99.5,98.5,11.9568,1002.77,            ,57.698,57.6938,99.9,57.6447,0.6,0.0,2.015,15.6996,            ,11.9605,25.49,2.92018,     21.3717,-0.426,11.7975,4.14137,1,2.919,3.7227,11.9453,3.50482,12.0021,11.9705,25.8336,     16.4185,40.52,1000.63,1.722,57.6992,11.9607,37.4093,3.29858,0,0.2,30.2255,2.23,            ,5.27963,-0.981,     24.0215,0.0,57.6923,100.0,1003,11.9923,0.0,50.02,3.64038,19:00+01:00,11.9756,57.7157,0.0,     16.5273,2.36598,Adam Smith,57.7088
2024/02/12,4.2748,34.38,57.7253,0.0,57.7088,57.7084,23.0897,1003.55,-0.827,-0.799,99.5,99.0,11.9568,1003.0,            ,57.698,57.6938,99.9,57.6447,0.4,0.0,1.689,15.5436,            ,11.9605,35.73,3.21668,     14.7834,-0.546,11.7975,4.3257,1,2.703,3.967,11.9453,4.04594,12.0021,11.9705,24.1106,     13.9332,37.52,1000.9,1.405,57.6992,11.9607,32.6534,3.41113,0,0.3,25.8152,1.748,            ,5.26905,-0.996,     16.5999,0.0,57.6923,100.0,1003,11.9923,0.0,47.59,3.78567,20:00+01:00,11.9756,57.7157,0.0,     14.0855,1.29705,Adam Smith,57.7088
2024/02/12,3.8839,38.41,57.7253,0.0,57.7088,57.7084,20.5808,1003.97,-0.798,-0.689,99.5,99.0,11.9568,1003.42,            ,57.698,57.6938,99.9,57.6447,0.3,0.0,1.412,12.042,            ,11.9605,33.64,3.48212,     18.0908,-0.57,11.7975,5.1639,1,2.258,4.652,11.9453,4.5686,12.0021,11.9705,26.4207,     16.5717,28.09,1001.31,0.845,57.6992,11.9607,29.4937,3.80828,0,0.2,30.1434,1.561,            ,6.24135,-0.892,     22.4515,0.0,57.6923,100.0,1004,11.9923,0.0,59.28,3.5864,21:00+01:00,11.9756,57.7157,0.0,     15.9241,3.84297,Adam Smith,57.7088
2024/02/12,4.14063,0.0,57.7253,0.0,57.7088,57.7084,18.8505,1004.38,-0.829,-0.753,99.5,99.2,11.9568,1003.95,            ,57.698,57.6938,99.9,57.6447,0.3,0.0,1.003,10.2597,            ,11.9605,27.98,3.75665,     13.2343,-0.626,11.7975,5.57843,1,1.955,4.70354,11.9453,4.7852,12.0021,11.9705,26.1375,     12.8198,27.72,1001.78,0.187,57.6992,11.9607,25.6141,4.15875,0,0.2,28.1079,1.525,            ,6.09786,-0.781,      14.287,0.0,57.6923,100.0,1004,11.9923,0.0,53.42,3.66947,22:00+01:00,11.9756,57.7157,0.0,     13.3381,5.67727,Felicia Toll,57.7088
2024/02/12,4.2075,33.76,57.7253,0.0,57.7088,57.7084,24.3604,1004.67,-0.847,-0.7,99.5,99.3,11.9568,1004.13,            ,57.698,57.6938,99.9,57.6447,0.5,0.0,0.61,11.1382,            ,11.9605,13.98,3.41422,     13.3572,-0.639,11.7975,4.91545,1,1.531,4.45348,11.9453,4.43636,12.0021,11.9705,24.6327,     20.1686,354.8,1002.04,0.443,57.6992,11.9607,32.5064,3.61435,0,0.4,24.9711,1.401,            ,5.45296,-0.773,     14.2986,0.0,57.6923,100.0,1004,11.9923,0.0,57.01,3.88958,23:00+01:00,11.9756,57.7157,0.0,     18.5632,4.69307,Adam Smith,57.7088
2024/02/12,4.1286,0.0,57.7253,0.0,57.7088,57.7084,18.2674,1004.95,-1.024,-0.791,99.5,99.4,11.9568,1004.63,            ,57.698,57.6938,99.9,57.6447,0.1,0.0,0.694,8.66176,            ,11.9605,2.19,3.30552,     11.2488,-0.678,11.7975,4.26335,1,0.675,4.4097,11.9453,3.97417,12.0021,11.9705,24.756,     10.4341,345.4,1002.43,0.238,57.6992,11.9607,22.762,3.51276,0,0.2,25.457,1.181,            ,5.41295,-0.761,     11.7303,0.0,57.6923,100.0,1005,11.9923,0.0,347.8,3.7917,24:00+01:00,11.9756,57.7157,0.0,      10.893,3.01602,Jenny Hassan,57.7088
2024/02/13,3.76915,0.0,57.7253,0.0,57.7088,57.7084,17.1136,1005.49,-1.236,-1.049,99.5,99.5,11.9568,1004.89,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,0.779,2.86849,            ,11.9605,358.4,3.8231,     22.6144,-0.799,11.7975,4.90775,1,1.144,4.90265,11.9453,4.25027,12.0021,11.9705,28.999,     14.1609,0.0,1002.75,0.263,57.6992,11.9607,21.0148,4.51422,0,0.2,30.3542,1.301,            ,7.1155,-0.825,     23.4603,0.0,57.6923,100.0,1005,11.9923,0.0,341.7,3.55012,01:00+01:00,11.9756,57.7157,0.0,     15.3089,3.88823,Jenny Hassan,57.7088
2024/02/13,3.74283,0.0,57.7253,0.0,57.7088,57.7084,18.111,1005.64,-1.352,-1.309,99.5,99.5,11.9568,1005.29,            ,57.698,57.6938,99.9,57.6447,0.1,0.0,0.663,13.8284,            ,11.9605,333.7,4.16879,     19.4914,-0.812,11.7975,6.01746,1,1.715,4.62765,11.9453,4.85294,12.0021,11.9705,18.2628,     18.8165,0.0,1003.1,0.332,57.6992,11.9607,21.4634,4.84373,0,0.2,18.6944,1.16,            ,5.84407,-0.966,     20.7168,0.0,57.6923,100.0,1005,11.9923,0.0,353.6,3.55953,02:00+01:00,11.9756,57.7157,0.0,      19.618,3.50435,Refik Bogovic,57.7088
2024/02/13,4.1978,298.8,57.7253,0.0,57.7088,57.7084,11.5435,1006.09,-1.456,-1.779,99.5,99.3,11.9568,1005.59,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,0.294,17.5122,            ,11.9605,2.669,3.7609,     13.2597,-0.778,11.7975,5.49662,1,1.519,4.0775,11.9453,4.57709,12.0021,11.9705,12.1005,     15.5169,0.0,1003.34,0.686,57.6992,11.9607,13.2133,4.14404,0,0.0,11.7164,1.091,            ,4.57058,-1.155,      14.437,0.0,57.6923,100.0,1006,11.9923,0.0,339.8,3.86,03:00+01:00,11.9756,57.7157,0.0,     15.6239,2.57622,Felicia Toll,57.7088
2024/02/13,4.34372,258.0,57.7253,0.0,57.7088,57.7084,11.3974,1006.41,-1.583,-1.686,99.5,99.1,11.9568,1006.2,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,0.866,16.2038,            ,11.9605,281.1,4.06105,     11.4743,-1.269,11.7975,5.20108,1,1.125,4.62963,11.9453,4.71635,12.0021,11.9705,12.5748,     12.0027,274.9,1004.03,1.756,57.6992,11.9607,12.8598,4.29482,0,0.0,12.3405,1.513,            ,5.47234,-1.196,     15.4734,0.0,57.6923,100.0,1006,11.9923,0.0,314.4,4.05393,04:00+01:00,11.9756,57.7157,0.0,     12.4089,3.082,Adam Smith,57.7088
2024/02/13,4.70605,0.0,57.7253,0.0,57.7088,57.7084,9.168,1006.94,-1.748,-1.394,99.5,98.8,11.9568,1006.64,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,0.518,16.3328,            ,11.9605,322.4,4.13464,     15.9085,-1.709,11.7975,5.41295,1,1.211,4.56652,11.9453,4.7872,12.0021,11.9705,14.9041,     13.4833,0.0,1004.36,0.294,57.6992,11.9607,9.77754,4.54523,0,0.0,14.448,0.957,            ,4.97615,-1.245,     20.2505,0.0,57.6923,100.0,1007,11.9923,0.0,310.5,4.47538,05:00+01:00,11.9756,57.7157,0.0,     13.4783,2.63807,Robert Johansson,57.7088
2024/02/13,5.3384,0.0,57.7253,0.0,57.7088,57.7084,21.4121,1007.36,-2.867,-2.17,99.5,98.7,11.9568,1006.76,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,0.699,23.4622,            ,11.9605,353.2,3.9415,     14.7786,-3.799,11.7975,5.2942,1,0.478,4.54885,11.9453,4.43028,12.0021,11.9705,10.6712,     17.6032,267.1,1004.56,0.126,57.6992,11.9607,31.74,4.56522,0,0.0,10.4925,0.938,            ,5.26548,-1.925,     18.7779,0.0,57.6923,100.0,1007,11.9923,0.0,0.0,4.71945,06:00+01:00,11.9756,57.7157,0.0,     13.6847,2.56143,Jenny Hassan,57.7088
2024/02/13,7.05998,0.0,57.7253,0.381,57.7088,57.7084,40.4722,1007.76,-2.163,-3.373,99.5,98.7,11.9568,1007.36,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,0.498,-2.24112,            ,11.9605,20.41,5.12998,     27.3946,-4.154,11.7975,8.15744,1,1.373,6.59617,11.9453,6.27593,12.0021,11.9705,36.6816,      57.431,0.0,1005.08,0.18,57.6992,11.9607,89.5957,6.22256,0,0.0,55.0128,1.418,            ,11.323,-1.691,     44.7854,0.517,57.6923,100.0,1007,11.9923,0.429,15.62,5.85686,07:00+01:00,11.9756,57.7157,0.611,     30.4503,4.56445,Jenny Hassan,57.7088
2024/02/13,6.95613,0.0,57.7253,4.818,57.7088,57.7084,48.9333,1008.28,-1.529,-1.658,99.5,98.7,11.9568,1007.94,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,0.593,-11.0205,            ,11.9605,34.0,7.86025,     38.9121,-2.553,11.7975,11.616,2,1.952,9.13857,11.9453,7.33993,12.0021,11.9705,57.4717,     108.532,58.85,1005.64,0.319,57.6992,11.9607,139.484,27.8621,0,0.0,135.25,1.282,            ,20.8502,-1.435,     73.8953,5.729,57.6923,100.0,1008,11.9923,5.691,85.7,6.09065,08:00+01:00,11.9756,57.7157,9.02,     41.7325,9.90755,Robert Johansson,57.7088
2024/02/13,11.8284,71.0,57.7253,9.10001,57.7088,57.7084,52.9047,1008.39,-1.314,-1.342,99.5,98.5,11.9568,1007.87,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,1.017,-7.73448,            ,11.9605,103.2,7.31956,     45.1218,-1.116,11.7975,16.1163,2,2.063,9.44385,11.9453,8.08801,12.0021,11.9705,53.598,     132.656,82.5,1005.67,0.72,57.6992,11.9607,175.562,12.069,0,0.0,121.402,1.562,            ,20.8025,-1.458,     85.8092,20.35,57.6923,100.0,1008,11.9923,17.23,98.3,7.67198,09:00+01:00,11.9756,57.7157,30.68,     47.7184,12.8212,Refik Bogovic,57.7088
2024/02/13,18.6645,79.61,57.7253,21.98,57.7088,57.7084,50.4348,1008.35,-0.589,-0.889,99.5,96.9,11.9568,1007.92,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,0.675,7.91067,            ,11.9605,114.7,6.79012,     25.8547,0.02,11.7975,13.1178,1,3.25,8.29842,11.9453,8.29013,12.0021,11.9705,29.0802,     45.4908,0.0,1005.72,0.808,57.6992,11.9607,118.067,10.0789,0,0.0,45.6027,1.712,            ,14.2508,-1.013,     39.4042,49.58,57.6923,100.0,1008,11.9923,40.54,106.7,8.6265,10:00+01:00,11.9756,57.7157,60.18,     30.8707,7.6049,Jenny Hassan,57.7088
2024/02/13,15.9358,99.7,57.7253,34.89,57.7088,57.7084,29.0416,1008.19,0.482,-0.416,99.5,96.0,11.9568,1008.08,            ,57.698,57.6938,99.2,57.6447,0.0,0.0,1.373,14.0462,            ,11.9605,153.7,7.26434,     27.0119,0.571,11.7975,11.0054,1,4.119,6.17271,11.9453,7.28443,12.0021,11.9705,20.3594,     31.2219,143.4,1005.88,1.651,57.6992,11.9607,60.9402,10.8554,0,0.0,33.1816,1.332,            ,8.42186,0.779,     48.5872,34.74,57.6923,97.7,1008,11.9923,30.04,113.8,7.91113,11:00+01:00,11.9756,57.7157,34.55,     21.9159,6.3981,Jenny Hassan,57.7088
2024/02/13,18.1367,108.6,57.7253,38.87,57.7088,57.7084,31.1399,1008.19,1.0,0.64,99.5,96.7,11.9568,1007.82,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,1.965,15.0664,            ,11.9605,148.6,5.74658,     18.2683,1.037,11.7975,8.35544,1,3.997,9.14938,11.9453,6.25512,12.0021,11.9705,19.0731,     31.7599,114.5,1005.6,1.982,57.6992,11.9607,69.5254,7.48312,0,0.0,28.9908,1.781,            ,12.9915,1.189,     27.9849,37.02,57.6923,100.0,1008,11.9923,53.1,123.3,9.01498,12:00+01:00,11.9756,57.7157,44.67,     21.3966,6.86735,Jenny Hassan,57.7088
2024/02/13,27.2432,114.6,57.7253,38.57,57.7088,57.7084,32.9356,1008.06,1.331,1.579,99.5,99.3,11.9568,1007.77,            ,57.698,57.6938,99.9,57.6447,0.0,0.0,1.811,17.7521,            ,11.9605,162.0,7.3236,     16.4679,1.211,11.7975,10.9792,1,3.773,8.20186,11.9453,7.72346,12.0021,11.9705,16.0762,      38.756,147.6,1005.55,1.553,57.6992,11.9607,68.4696,14.077,0,0.0,21.3986,1.577,            ,10.594,1.598,     25.4317,34.09,57.6923,100.0,1008,11.9923,38.58,148.3,17.5752,13:00+01:00,11.9756,57.7157,28.74,       21.81,8.23471,Felicia Toll,57.7088
2024/02/13,17.8043,0.0,57.7253,73.09,57.7088,57.7084,29.9714,1008.16,1.797,1.923,99.5,99.6,11.9568,1007.79,            ,57.698,57.6938,99.9,57.6447,0.1,0.0,1.838,16.6612,            ,11.9605,159.7,7.00908,     21.2419,1.701,11.7975,21.2278,1,4.342,9.06146,11.9453,9.28708,12.0021,11.9705,17.4898,     33.2074,152.9,1005.53,0.74,57.6992,11.9607,58.2042,8.86055,0,1.3,21.2476,1.753,            ,11.4933,2.175,     34.2851,54.56,57.6923,100.0,1008,11.9923,43.28,163.7,10.3038,14:00+01:00,11.9756,57.7157,43.62,     22.7798,11.7956,Refik Bogovic,57.7088
